Date,Wilayah,Lokasi,Engine,Irigator,Jenis Irigator,Plan Time,Luas Siram,Kecepatan Rata-rata,Tebal Siram,Prepare Time,Operating Time,Waiting Time,Repair,Down Time,Standby,Off Time,Tot. Oper. Time,Total Avail,Total Time,% Availability,% Utilization,Air,Solar Terpakai (ltr),Biaya Solar (Std),Biaya Upah,Biaya Alat,Biaya Total,Rp/Ha,Ha/Hari,Ha/Jam,Solar Ltr/jam,Solar Ltr/Ha,Jenis Engine
1-Sep,AW09,106F,SPC0157,ITI0231,ITI,"10,08","2,58","40,00","12,00","1,00","10,00","0,00","0,00","0,00","0,00","0,00","11,00","11,00","11,00","100,00","90,91","320,00",85,Rp2.332.240,Rp460.107,Rp1.641.280,Rp4.433.627,Rp1.718.460,"2,58","0,26","8,50","32,95",SPC
1-Sep,AW09,118C,SPC0135,ITI0232,ITI,"22,00","3,97","40,00","15,50","3,00","15,00","2,00","0,00","0,00","0,00","4,00","18,00","24,00","24,00","100,00","75,00","626,00",134,Rp3.498.360,Rp764.332,Rp2.461.920,Rp6.724.612,Rp1.693.857,"3,97","0,26","8,93","33,75",SPC
1-Sep,AW09,115A,SPE0017,ITI0238,ITI,"22,00","1,46","30,00","22,00","1,50","8,50","0,00","0,00","0,00","10,00","4,00","10,00","24,00","24,00","100,00","42,50","366,00",0,Rp1.360,Rp815.061,Rp661.751,Rp1.478.172,Rp1.012.447,"1,46","0,17","0,00","0,00",SPE
1-Sep,AW10,133D,SPC0209,BTI0027,BTI,"9,17","1,07","40,00","20,00","2,00","3,00","1,00","0,00","0,00","0,00","4,00","5,00","10,00","10,00","100,00","50,00","123,00",40,Rp699.672,Rp271.858,Rp492.384,Rp1.463.914,Rp1.368.144,"1,07","0,36","13,33","37,38",SPC
1-Sep,AW10,123I,SPC0117,BTI0039,BTI,"22,00","4,00","40,00","15,00","2,00","19,00","0,00","0,00","0,00","0,00","3,00","21,00","24,00","24,00","100,00","90,48","760,00",130,Rp4.431.256,Rp789.392,Rp3.118.432,Rp8.339.080,Rp2.084.770,"4,00","0,21","6,84","32,50",SPC
1-Sep,AW10,127L,DEC0042,ITI0241,ITI,"11,00","1,20","30,00","18,00","1,00","6,00","1,00","0,00","0,00","0,00","4,00","7,00","12,00","12,00","100,00","75,00","350,00",70,Rp1.176.720,Rp284.100,Rp755.982,Rp2.216.802,Rp1.847.335,"1,20","0,20","11,67","58,33",DEC
1-Sep,AW10,127K1,DEC0042,ITI0241,ITI,"11,00","1,80","30,00","18,00","1,00","10,00","1,00","0,00","0,00","0,00","0,00","11,00","12,00","12,00","100,00","83,33","540,00",122,Rp1.961.200,Rp468.270,Rp1.259.970,Rp3.689.440,Rp2.049.689,"1,80","0,18","12,20","67,78",DEC
1-Sep,AW10,120G,DED0018,ITI0155,ITI,"20,17","3,87","40,00","15,00","0,00","14,00","4,00","0,00","0,00","4,00","0,00","14,00","22,00","22,00","100,00","63,64","560,00",170,Rp2.263.016,Rp746.209,Rp1.858.416,Rp4.867.641,Rp1.257.788,"3,87","0,28","12,14","43,93",DED
1-Sep,AW10,123B,DEM0040,ITI0152,ITI,"22,00","3,70","40,00","15,00","4,00","17,00","0,00","0,00","0,00","0,00","3,00","21,00","24,00","24,00","100,00","80,95","680,00",170,Rp1.773.831,Rp775.718,Rp1.873.961,Rp4.423.510,Rp1.195.543,"3,70","0,22","10,00","45,95",DEM
1-Sep,AW10,132B,DEM0047,ITI0114,ITI,"11,00","2,09","40,00","15,00","1,00","10,00","1,00","0,00","0,00","0,00","0,00","11,00","12,00","12,00","100,00","83,33","400,00",105,Rp1.043.430,Rp455.670,Rp1.102.330,Rp2.601.430,Rp1.244.703,"2,09","0,21","10,50","50,24",DEM
1-Sep,AW10,132G,DEM0047,ITI0114,ITI,"11,00","1,50","40,00","15,00","1,00","7,00","1,00","0,00","0,00","0,00","3,00","8,00","12,00","12,00","100,00","77,78","300,00",80,Rp730.401,Rp281.790,Rp771.631,Rp1.783.822,Rp1.189.215,"1,50","0,21","11,43","53,33",DEM
1-Sep,AW10,126B,SPE0019,ITI0012,ITI,"22,00","2,24","40,00","15,00","2,00","8,00","0,00","0,00","0,00","10,00","4,00","10,00","24,00","24,00","100,00","40,00","440,00",0,Rp1.280,Rp674.508,Rp622.824,Rp1.298.612,Rp579.738,"2,24","0,28","0,00","0,00",SPE
1-Sep,AW10,134D,SPC0140,ITI0136,ITI,"22,00","3,95","40,00","20,00","5,00","16,00","3,00","0,00","0,00","0,00","0,00","21,00","24,00","24,00","100,00","66,67","680,00",163,Rp3.731.584,Rp749.499,Rp2.626.048,Rp7.107.131,Rp1.799.274,"3,95","0,25","10,19","41,27",SPC
1-Sep,AW10,125C2,SPE0014,ITI0169,ITI,"22,00","2,80","40,00","15,00","2,00","10,00","2,00","0,00","0,00","8,00","2,00","12,00","24,00","24,00","100,00","45,45","420,00",0,Rp1.600,Rp692.358,Rp778.530,Rp1.472.488,Rp525.889,"2,80","0,28","0,00","0,00",SPE
1-Sep,AW10,133F,SPC0115,ITI0179,ITI,"11,00","2,20","40,00","20,00","1,00","10,00","1,00","0,00","0,00","0,00","0,00","11,00","12,00","12,00","100,00","83,33","400,00",59,Rp2.332.240,Rp460.140,Rp1.641.280,Rp4.433.660,Rp2.015.300,"2,20","0,22","5,90","26,82",SPC
1-Sep,AW10,134F,SPE0010,ITI0197,ITI,"10,08","1,00","30,00","20,00","2,00","5,00","0,00","0,00","0,00","0,00","4,00","7,00","11,00","11,00","100,00","71,43","250,00",0,Rp800,Rp270.240,Rp389.265,Rp660.305,Rp660.305,"1,00","0,20","0,00","0,00",SPE
1-Sep,AW10,120I,SPC0220,ITI0237,ITI,"11,00","2,52","40,00","15,00","1,00","9,00","2,00","0,00","0,00","0,00","0,00","10,00","12,00","12,00","100,00","75,00","480,00",82,Rp2.099.016,Rp473.148,Rp1.477.152,Rp4.049.316,Rp1.606.871,"2,52","0,28","9,11","32,54",SPC
1-Sep,AW10,120K,SPC0220,ITI0237,ITI,"11,00","1,96","40,00","15,00","1,00","7,00","0,00","0,00","0,00","0,00","4,00","8,00","12,00","12,00","100,00","87,50","270,00",63,Rp1.632.568,Rp292.416,Rp1.148.896,Rp3.073.880,Rp1.568.306,"1,96","0,28","9,00","32,14",SPC
1-Sep,AW10,122B,SPC0207,ITI0273,ITI,"11,00","2,50","40,00","15,00","1,00","9,00","2,00","0,00","0,00","0,00","0,00","10,00","12,00","12,00","100,00","75,00","410,00",80,Rp2.099.016,Rp472.335,Rp1.477.152,Rp4.048.503,Rp1.619.401,"2,50","0,28","8,89","32,00",SPC
1-Sep,AW10,122H,SPC0207,ITI0273,ITI,"11,00","1,45","30,00","15,00","1,00","7,00","0,00","0,00","0,00","0,00","4,00","8,00","12,00","12,00","100,00","87,50","320,00",70,Rp1.632.568,Rp291.800,Rp1.148.896,Rp3.073.264,Rp2.119.492,"1,45","0,21","10,00","48,28",SPC
1-Sep,AW10,114I,SPC0222,ITI0285,ITI,"22,00","3,78","30,00","18,00","2,00","18,00","0,00","0,00","0,00","4,00","0,00","20,00","24,00","24,00","100,00","75,00","870,00",130,Rp4.198.032,Rp788.328,Rp2.954.304,Rp7.940.664,Rp2.100.705,"3,78","0,21","7,22","34,39",SPC
1-Sep,AW10,120E,SPC0221,ITI0286,ITI,"20,17","4,13","40,00","15,00","0,00","18,00","0,00","0,00","0,00","4,00","0,00","18,00","22,00","22,00","100,00","81,82","820,00",155,Rp4.198.032,Rp759.411,Rp2.954.304,Rp7.911.747,Rp1.915.677,"4,13","0,23","8,61","37,53",SPC
1-Sep,AW10,123G,SPC0062,ITI0292,ITI,"22,00","3,75","40,00","15,00","2,00","19,00","0,00","0,00","0,00","0,00","3,00","21,00","24,00","24,00","100,00","90,48","880,00",163,Rp4.431.256,Rp780.986,Rp3.118.432,Rp8.330.674,Rp2.221.513,"3,75","0,20","8,58","43,47",SPC
1-Sep,AW11,132A,SPC0188,BTI0028,BTI,"22,00","5,08","40,00","18,00","1,00","18,00","1,00","0,00","0,00","0,00","4,00","19,00","24,00","24,00","100,00","90,00","725,00",171,Rp4.198.032,Rp856.651,Rp2.954.304,Rp8.008.987,Rp1.576.572,"5,08","0,28","9,50","33,66",SPC
1-Sep,AW11,137B,DEC0033,BTI0035,BTI,"11,00","1,90","40,00","18,00","5,00","7,00","0,00","0,00","0,00","0,00","0,00","12,00","12,00","12,00","100,00","58,33","350,00",78,Rp1.372.840,Rp291.030,Rp881.979,Rp2.545.849,Rp1.339.921,"1,90","0,27","11,14","41,05",DEC
1-Sep,AW11,137B,DEC0033,BTI0037,BTI,"11,00","3,10","40,00","18,00","1,00","11,00","0,00","0,00","0,00","0,00","0,00","12,00","12,00","12,00","100,00","91,67","550,00",141,Rp2.157.320,Rp496.725,Rp1.385.967,Rp4.040.012,Rp1.303.230,"3,10","0,28","12,82","45,48",DEC
1-Sep,AW11,140B,SPC0114,BTI0035,BTI,"22,00","5,00","40,00","18,00","6,00","18,00","0,00","0,00","0,00","0,00","0,00","24,00","24,00","24,00","100,00","75,00","630,00",123,Rp4.198.032,Rp787.755,Rp2.954.304,Rp7.940.091,Rp1.588.018,"5,00","0,28","6,83","24,60",SPC
1-Sep,AW11,142D,DEC0039,BTI0038,BTI,"11,00","2,61","40,00","21,00","3,00","9,00","0,00","0,00","0,00","0,00","0,00","12,00","12,00","12,00","100,00","75,00","450,00",90,Rp1.765.080,Rp476.808,Rp1.133.973,Rp3.375.861,Rp1.293.433,"2,61","0,29","10,00","34,48",DEC
1-Sep,AW11,142B2,DEC0039,BTI0038,BTI,"11,00","1,90","40,00","18,00","5,00","7,00","0,00","0,00","0,00","0,00","0,00","12,00","12,00","12,00","100,00","58,33","350,00",70,Rp1.372.840,Rp291.030,Rp881.979,Rp2.545.849,Rp1.339.921,"1,90","0,27","10,00","36,84",DEC
1-Sep,AW11,130F2,DEM0038,BTI0054,BTI,"22,00","5,02","40,00","19,00","1,00","18,00","1,00","0,00","0,00","0,00","4,00","19,00","24,00","24,00","100,00","90,00","900,00",149,Rp1.878.174,Rp787.693,Rp1.984.194,Rp4.650.061,Rp926.307,"5,02","0,28","8,28","29,68",DEM
1-Sep,AW11,141C,DED0028,BTI0083,BTI,"22,00","4,35","40,00","20,50","1,00","15,00","0,00","8,00","0,00","0,00","0,00","16,00","16,00","24,00","66,67","93,75","800,00",178,Rp2.424.660,Rp773.619,Rp1.991.160,Rp5.189.439,Rp1.192.974,"4,35","0,29","11,87","40,92",DED
1-Sep,AW11,142C,DEM0043,BTI0084,BTI,"22,00","4,05","30,00","20,00","2,00","18,00","0,00","0,00","0,00","0,00","4,00","20,00","24,00","24,00","100,00","90,00","760,00",193,Rp1.878.174,Rp802.260,Rp1.984.194,Rp4.664.628,Rp1.151.760,"4,05","0,23","10,72","47,65",DEM
1-Sep,AW11,135I,DEC0044,ITI0011,ITI,"22,00","5,24","40,00","18,00","1,00","19,00","0,00","0,00","0,00","0,00","4,00","20,00","24,00","24,00","100,00","95,00","700,00",207,Rp3.726.280,Rp862.453,Rp2.393.944,Rp6.982.677,Rp1.332.572,"5,24","0,28","10,89","39,50",DEC
1-Sep,AW11,124E,DEM0039,ITI0293,ITI,"22,00","3,88","40,00","19,00","2,00","18,00","0,00","0,00","0,00","0,00","4,00","20,00","24,00","24,00","100,00","90,00","690,00",167,Rp1.878.174,Rp794.277,Rp1.984.194,Rp4.656.645,Rp1.200.166,"3,88","0,22","9,28","43,04",DEM
1-Sep,AW11,138B,DEM0041,ITI0178,ITI,"22,00","5,06","40,00","18,00","1,00","18,00","1,00","0,00","0,00","0,00","4,00","19,00","24,00","24,00","100,00","90,00","700,00",167,Rp1.878.174,Rp855.837,Rp1.984.194,Rp4.718.205,Rp932.452,"5,06","0,28","9,28","33,00",DEM
1-Sep,AW11,131A,DEM0044,ITI0010,ITI,"22,00","5,11","40,00","20,00","1,50","18,00","0,50","0,00","0,00","0,00","4,00","19,50","24,00","24,00","100,00","90,00","740,00",205,Rp1.878.174,Rp924.217,Rp1.984.194,Rp4.786.585,Rp936.709,"5,11","0,28","11,39","40,12",DEM
1-Sep,AW11,140D,SPC0061,ITI0007,ITI,"22,00","4,04","30,00","20,00","2,00","18,00","0,00","0,00","0,00","0,00","4,00","20,00","24,00","24,00","100,00","90,00","720,00",125,Rp4.198.032,Rp801.250,Rp2.954.304,Rp7.953.586,Rp1.968.709,"4,04","0,22","6,94","30,94",SPC
1-Sep,AW11,124H,SPC0113,ITI0009,ITI,"22,00","5,01","40,00","19,00","1,00","18,00","1,00","0,00","0,00","0,00","4,00","19,00","24,00","24,00","100,00","90,00","720,00",115,Rp4.198.032,Rp787.110,Rp2.954.304,Rp7.939.446,Rp1.584.720,"5,01","0,28","6,39","22,95",SPC
1-Sep,AW11,136G,SPC0099,ITI0236,ITI,"22,00","5,28","40,00","18,00","1,00","19,00","0,00","0,00","0,00","0,00","4,00","20,00","24,00","24,00","100,00","95,00","690,00",169,Rp4.431.256,Rp863.727,Rp3.118.436,Rp8.413.419,Rp1.593.451,"5,28","0,28","8,89","32,01",SPC
1-Sep,AW12,145F1,SPC0093,BTI0029,BTI,"22,00","5,00","30,00","20,00","1,00","18,00","0,00","0,00","0,00","0,00","5,00","19,00","24,00","24,00","100,00","94,74","900,00",165,Rp4.198.032,Rp835.030,Rp2.954.304,Rp7.987.366,Rp1.597.473,"5,00","0,28","9,17","33,00",SPC
1-Sep,AW12,139L,SPC0094,BTI0059,BTI,"22,00","5,22","40,00","20,00","2,00","18,00","0,00","0,00","0,00","0,00","4,00","20,00","24,00","24,00","100,00","90,00","725,00",144,Rp4.198.032,Rp853.301,Rp2.954.304,Rp8.005.637,Rp1.533.647,"5,22","0,29","8,00","27,59",SPC
1-Sep,AW12,155G1,DEC0035,ITI0170,ITI,"22,00","4,70","30,00","22,00","2,00","18,00","0,00","0,00","0,00","0,00","4,00","20,00","24,00","24,00","100,00","90,00","700,00",140,Rp3.530.160,Rp830.470,Rp2.267.946,Rp6.628.576,Rp1.410.335,"4,70","0,26","7,78","29,79",DEC
1-Sep,AW12,144I,DED0023,ITI0181,ITI,"22,00","4,65","40,00","20,00","2,00","16,00","0,00","0,00","0,00","0,00","6,00","18,00","24,00","24,00","100,00","88,89","800,00",160,Rp2.586.304,Rp837.059,Rp2.123.904,Rp5.547.267,Rp1.192.961,"4,65","0,29","10,00","34,41",DED
1-Sep,AW12,157H,SPC0141,ITI0034,ITI,"11,00","2,00","30,00","20,00","1,00","7,00","1,00","0,00","0,00","0,00","3,00","8,00","12,00","12,00","100,00","77,78","350,00",75,Rp1.632.568,Rp308.740,Rp1.148.896,Rp3.090.204,Rp1.545.102,"2,00","0,29","10,71","37,50",SPC
1-Sep,AW12,157D,SPC0141,ITI0034,ITI,"11,00","2,50","30,00","20,00","1,00","10,00","1,00","0,00","0,00","0,00","0,00","11,00","12,00","12,00","100,00","83,33","480,00",120,Rp2.332.240,Rp472.335,Rp1.641.280,Rp4.445.855,Rp1.778.342,"2,50","0,25","12,00","48,00",SPC
1-Sep,AW12,145C1,SPC0162,ITI0073,ITI,"22,00","5,06","30,00","20,00","1,00","18,00","0,00","0,00","0,00","0,00","5,00","19,00","24,00","24,00","100,00","94,74","900,00",175,Rp4.198.032,Rp832.198,Rp2.954.304,Rp7.984.534,Rp1.577.971,"5,06","0,28","9,72","34,58",SPC
1-Sep,AW12,144C,SPC0136,ITI0077,ITI,"11,00","0,95","40,00","20,00","1,00","3,00","0,00","3,00","0,00","0,00","5,00","4,00","9,00","12,00","75,00","75,00","150,00",30,Rp699.672,Rp315.015,Rp492.384,Rp1.507.071,Rp1.586.391,"0,95","0,32","10,00","31,58",SPC
1-Sep,AW12,145O,SPC0136,ITI0077,ITI,"11,00","3,20","40,00","20,00","1,00","11,00","0,00","0,00","0,00","0,00","0,00","12,00","12,00","12,00","100,00","91,67","550,00",110,Rp2.565.464,Rp500.790,Rp1.805.408,Rp4.871.662,Rp1.522.394,"3,20","0,29","10,00","34,38",SPC
1-Sep,AW12,147G,SPC0223,ITI0079,ITI,"22,00","4,40","30,00","22,00","2,00","17,00","1,00","0,00","0,00","0,00","4,00","19,00","24,00","24,00","100,00","85,00","872,00",150,Rp3.964.808,Rp815.070,Rp2.790.176,Rp7.570.054,Rp1.720.467,"4,40","0,26","8,82","34,09",SPC
1-Sep,AW12,156D1,SPC0137,ITI0084,ITI,"21,08","4,68","40,00","18,00","2,00","17,00","0,00","0,00","0,00","0,00","4,00","19,00","23,00","23,00","100,00","89,47","850,00",162,Rp3.964.808,Rp781.860,Rp2.790.176,Rp7.536.844,Rp1.610.437,"4,68","0,28","9,53","34,62",SPC
1-Sep,AW12,156C,SPC0116,ITI0111,ITI,"22,00","4,42","30,00","20,00","2,00","16,00","2,00","0,00","0,00","4,00","0,00","18,00","24,00","24,00","100,00","66,67","762,00",160,Rp3.731.584,Rp815.060,Rp2.626.048,Rp7.172.692,Rp1.622.781,"4,42","0,28","10,00","36,20",SPC
1-Sep,AW12,146H,SPC0218,ITI0153,ITI,"10,08","1,40","40,00","18,00","1,00","5,00","0,00","0,00","0,00","0,00","5,00","6,00","11,00","11,00","100,00","83,33","250,00",50,Rp1.166.120,Rp279.480,Rp820.640,Rp2.266.240,Rp1.618.743,"1,40","0,28","10,00","35,71",SPC
1-Sep,AW12,146G,SPC0218,ITI0153,ITI,"11,00","3,08","40,00","18,00","1,00","11,00","0,00","0,00","0,00","0,00","0,00","12,00","12,00","12,00","100,00","91,67","550,00",85,Rp2.565.464,Rp495.912,Rp1.805.408,Rp4.866.784,Rp1.580.125,"3,08","0,28","7,73","27,60",SPC
1-Sep,AW12,157G1,SPC0144,ITI0158,ITI,"22,00","4,19","35,00","20,00","2,00","15,00","3,00","0,00","0,00","4,00","0,00","17,00","24,00","24,00","100,00","62,50","650,00",185,Rp3.498.360,Rp761.674,Rp2.461.920,Rp6.721.954,Rp1.604.285,"4,19","0,28","12,33","44,15",SPC
1-Sep,AW12,155E3,SPC0126,ITI0180,ITI,"22,00","3,90","30,00","22,00","2,00","15,00","0,00","3,00","0,00","0,00","4,00","17,00","21,00","24,00","87,50","88,24","695,00",130,Rp3.498.360,Rp805.830,Rp2.461.920,Rp6.766.110,Rp1.734.900,"3,90","0,26","8,67","33,33",SPC
1-Sep,AW12,157K,SPC0090,ITI0291,ITI,"22,00","4,70","30,00","20,00","2,00","17,00","2,00","0,00","0,00","0,00","3,00","19,00","24,00","24,00","100,00","80,95","700,00",165,Rp3.964.808,Rp821.110,Rp2.790.176,Rp7.576.094,Rp1.611.935,"4,70","0,28","9,71","35,11",SPC
1-Sep,AW13,189A,DED0025,BTI0026,BTI,"11,00","3,00","40,00","20,00","1,00","11,00","0,00","0,00","0,00","0,00","0,00","12,00","12,00","12,00","100,00","91,67","451,00",105,Rp1.778.084,Rp492.660,Rp1.460.184,Rp3.730.928,Rp1.243.643,"3,00","0,27","9,55","35,00",DED
1-Sep,AW13,189C,DED0025,BTI0026,BTI,"11,00","1,85","40,00","20,00","1,00","6,00","1,00","0,00","0,00","0,00","4,00","7,00","12,00","12,00","100,00","75,00","300,00",46,Rp969.864,Rp289.876,Rp796.464,Rp2.056.204,Rp1.111.462,"1,85","0,31","7,67","24,86",DED
1-Sep,AW13,160A,SPC0160,BTI0036,BTI,"22,00","4,28","30,00","20,00","2,00","18,00","0,00","0,00","0,00","0,00","4,00","20,00","24,00","24,00","100,00","90,00","823,00",162,Rp4.198.032,Rp810.046,Rp2.954.304,Rp7.962.382,Rp1.860.370,"4,28","0,24","9,00","37,85",SPC
1-Sep,AW13,160C,SPC0128,BTI0043,BTI,"22,00","3,75","40,00","19,50","2,00","14,00","4,00","0,00","0,00","0,00","4,00","16,00","24,00","24,00","100,00","70,00","662,00",123,Rp3.265.136,Rp746.596,Rp2.297.792,Rp6.309.524,Rp1.682.540,"3,75","0,27","8,79","32,80",SPC
1-Sep,AW13,183E,DEC0026,ITI0240,ITI,"22,00","3,80","40,00","22,00","5,00","15,00","0,00","0,00","0,00","0,00","4,00","20,00","24,00","24,00","100,00","75,00","630,00",134,Rp2.941.800,Rp750.385,Rp1.889.955,Rp5.582.140,Rp1.468.984,"3,80","0,25","8,93","35,26",DEC
1-Sep,AW13,158K,DED0021,ITI0035,ITI,"22,00","4,26","30,00","24,00","2,00","18,00","0,00","0,00","0,00","0,00","4,00","20,00","24,00","24,00","100,00","90,00","842,00",195,Rp2.909.592,Rp808.494,Rp2.389.392,Rp6.107.478,Rp1.433.680,"4,26","0,24","10,83","45,77",DED
1-Sep,AW13,158C,DED0022,ITI0037,ITI,"22,00","4,85","40,00","18,00","2,00","17,00","1,00","0,00","4,00","0,00","0,00","19,00","20,00","24,00","83,33","85,00","750,00",130,Rp2.747.948,Rp779.904,Rp2.256.648,Rp5.784.500,Rp1.192.680,"4,85","0,29","7,65","26,80",DED
1-Sep,AW13,154K,DED0026,ITI0242,ITI,"17,42","1,94","30,00","20,00","1,00","9,00","1,00","2,00","0,00","4,00","2,00","10,00","17,00","19,00","89,47","60,00","450,00",90,Rp1.454.796,Rp687.898,Rp1.194.696,Rp3.337.390,Rp1.720.304,"1,94","0,22","10,00","46,39",DED
1-Sep,AW13,190C,DEM0008,ITI0287,ITI,"22,00","3,80","40,00","22,00","3,00","17,00","0,00","0,00","0,00","0,00","4,00","20,00","24,00","24,00","100,00","85,00","704,00",155,Rp1.773.831,Rp741.610,Rp1.873.961,Rp4.389.402,Rp1.155.106,"3,80","0,22","9,12","40,79",DEM
1-Sep,AW13,190A,SPC0100,ITI0038,ITI,"22,00","1,82","40,00","22,00","7,00","8,00","0,00","0,00","0,00","0,00","9,00","15,00","24,00","24,00","100,00","53,33","340,00",65,Rp1.865.792,Rp669.547,Rp1.313.024,Rp3.848.363,Rp2.114.485,"1,82","0,23","8,13","35,71",SPC
1-Sep,AW13,148B,SPC0092,ITI0117,ITI,"22,00","3,50","30,00","20,00","1,00","16,00","1,00","0,00","0,00","4,00","2,00","17,00","24,00","24,00","100,00","72,73","640,00",135,Rp3.731.584,Rp781.810,Rp2.626.048,Rp7.139.442,Rp2.039.841,"3,50","0,22","8,44","38,57",SPC
1-Sep,AW13,158F,SPC0065,ITI0118,ITI,"22,00","5,10","40,00","18,00","2,00","19,00","0,00","0,00","0,00","0,00","3,00","21,00","24,00","24,00","100,00","90,48","900,00",177,Rp4.431.256,Rp786.555,Rp3.118.432,Rp8.336.243,Rp1.634.557,"5,10","0,27","9,32","34,71",SPC
1-Sep,AW13,154E,SPC0189,ITI0119,ITI,"22,00","2,97","30,00","20,00","2,00","13,00","5,00","0,00","0,00","0,00","4,00","15,00","24,00","24,00","100,00","65,00","462,00",147,Rp3.031.912,Rp762.444,Rp2.133.664,Rp5.928.020,Rp1.995.966,"2,97","0,23","11,31","49,49",SPC
1-Sep,AW13,154B,SPC0101,ITI0159,ITI,"22,00","4,80","40,00","18,00","2,00","17,00","1,00","0,00","0,00","0,00","4,00","19,00","24,00","24,00","100,00","85,00","696,00",145,Rp3.964.808,Rp777.870,Rp2.790.176,Rp7.532.854,Rp1.569.345,"4,80","0,28","8,53","30,21",SPC
1-Sep,AW13,149E,SPC0091,ITI0198,ITI,"11,00","2,30","30,00","20,00","1,00","10,00","1,00","0,00","0,00","0,00","0,00","11,00","12,00","12,00","100,00","83,33","470,00",100,Rp2.332.240,Rp495.370,Rp1.641.280,Rp4.468.890,Rp1.942.996,"2,30","0,23","10,00","43,48",SPC
1-Sep,AW14,161D,DEC0027,BTI0030,BTI,"22,00","4,62","40,00","22,00","2,00","16,00","3,00","0,00","0,00","0,00","3,00","18,00","24,00","24,00","100,00","76,19","490,00",122,Rp3.137.920,Rp777.222,Rp2.015.952,Rp5.931.094,Rp1.283.787,"4,62","0,29","7,63","26,41",DEC
1-Sep,AW14,153D,SPC0161,BTI0063,BTI,"22,00","4,62","40,00","22,00","2,00","16,00","3,00","0,00","0,00","0,00","3,00","18,00","24,00","24,00","100,00","76,19","730,00",111,Rp3.731.584,Rp777.222,Rp2.626.048,Rp7.134.854,Rp1.544.341,"4,62","0,29","6,94","24,03",SPC
1-Sep,AW14,161B,DED0020,BTI0069,BTI,"22,00","4,83","40,00","13,00","3,00","17,00","0,00","0,00","0,00","4,00","0,00","20,00","24,00","24,00","100,00","70,83","640,00",151,Rp2.747.948,Rp778.564,Rp2.256.648,Rp5.783.160,Rp1.197.342,"4,83","0,28","8,88","31,25",DED
1-Sep,AW14,162R,DEC0025,ITI0029,ITI,"22,00","3,50","40,00","16,50","2,00","15,00","3,00","0,00","0,00","0,00","4,00","17,00","24,00","24,00","100,00","75,00","581,00",129,Rp2.941.800,Rp742.575,Rp1.889.955,Rp5.574.330,Rp1.592.666,"3,50","0,23","8,60","36,86",DEC
1-Sep,AW14,162O,DEC0029,ITI0168,ITI,"22,00","4,44","40,00","14,00","1,50","17,00","1,50","0,00","0,00","0,00","4,00","18,50","24,00","24,00","100,00","85,00","680,00",164,Rp3.334.040,Rp778.701,Rp2.141.949,Rp6.254.690,Rp1.408.714,"4,44","0,26","9,65","36,94",DEC
1-Sep,AW14,162I,DED0013,ITI0080,ITI,"22,00","4,19","40,00","12,00","1,50","17,00","1,50","0,00","0,00","0,00","4,00","18,50","24,00","24,00","100,00","85,00","480,00",181,Rp2.747.948,Rp769.348,Rp2.256.648,Rp5.773.944,Rp1.378.030,"4,19","0,25","10,65","43,20",DED
1-Sep,AW14,165C,DED0024,ITI0288,ITI,"22,00","4,50","40,00","20,00","2,00","16,00","0,00","2,00","0,00","0,00","4,00","18,00","22,00","24,00","91,67","88,89","618,00",127,Rp2.586.304,Rp779.410,Rp2.123.904,Rp5.489.618,Rp1.219.915,"4,50","0,28","7,94","28,24",DED
1-Sep,AW14,163N,DEM0046,ITI0274,ITI,"22,00","4,10","40,00","16,00","2,00","16,00","2,00","0,00","0,00","0,00","4,00","18,00","24,00","24,00","100,00","80,00","650,00",188,Rp1.669.488,Rp761.700,Rp1.763.728,Rp4.194.916,Rp1.023.150,"4,10","0,26","11,75","45,85",DEM
1-Sep,AW14,165E3,SPE0022,ITI0008,ITI,"22,00","1,90","40,00","15,00","2,00","8,00","3,00","0,00","0,00","0,00","11,00","10,00","24,00","24,00","100,00","61,54","287,00",0,Rp1.280,Rp672.270,Rp622.824,Rp1.296.374,Rp682.302,"1,90","0,24","0,00","0,00",SPE
1-Sep,AW14,151A,SPC0226,ITI0031,ITI,"22,00","3,69","40,00","21,50","4,00","17,00","0,00","0,00","0,00","0,00","3,00","21,00","24,00","24,00","100,00","80,95","800,00",126,Rp3.964.808,Rp736.611,Rp2.790.176,Rp7.491.595,Rp2.030.243,"3,69","0,22","7,41","34,15",SPC
1-Sep,AW14,152C,SPC0224,ITI0115,ITI,"22,00","4,07","40,00","16,00","1,00","16,00","2,00","0,00","0,00","0,00","5,00","17,00","24,00","24,00","100,00","84,21","531,00",162,Rp3.731.584,Rp763.992,Rp2.626.048,Rp7.121.624,Rp1.749.785,"4,07","0,25","10,13","39,80",SPC
1-Sep,AW14,162C,SPC0191,ITI0184,ITI,"22,00","4,35","40,00","22,00","3,00","15,00","3,00","0,00","0,00","0,00","3,00","18,00","24,00","24,00","100,00","71,43","620,00",104,Rp3.498.360,Rp770.986,Rp2.461.920,Rp6.731.266,Rp1.547.417,"4,35","0,29","6,93","23,88",SPC
1-Sep,AW14,165I,SPC0089,ITI0196,ITI,"22,00","4,46","40,00","18,00","2,00","15,00","3,00","0,00","0,00","0,00","4,00","17,00","24,00","24,00","100,00","75,00","525,00",111,Rp3.498.360,Rp776.511,Rp2.461.920,Rp6.736.791,Rp1.510.491,"4,46","0,30","7,40","24,89",SPC
